TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,TransactionAmount_bin,CustomerAge_bin,Target
1.212196044174624,439,1,38,0,1.7061614346437057,2,0.253241763082545,-0.20374543196723224,-0.06024378322545277,291,3,1,0
1.7143606053958855,1904,1,23,0,1.1997029838218163,0,-0.42099336816828287,-0.20374543196723224,0.723695492062467,293,3,1,1
0.13362373282045922,161,1,28,2,0.5806982105950628,2,1.3865306007169151,-0.20374543196723224,-1.0550507594775351,69,0,1,0
0.1090020916621752,1393,1,35,0,1.03088350021452,2,-0.004975946758197594,-0.20374543196723224,-0.20268814614968134,68,0,1,3
-0.9035457070887698,53,1,30,2,-0.3759455298462838,0,-1.4395187792067674,-0.20374543196723224,2.3487271991929823,321,2,0,0
-0.19034341990606998,735,1,5,2,0.693244532999927,0,-0.04801223173165469,-0.20374543196723224,2.1275386018858313,160,0,1,2
-0.8302997634195726,684,1,40,0,-1.4451355926924947,3,-0.03366680340716899,-0.20374543196723224,-1.2556388373657643,100,2,0,2
0.025921246636456556,1358,1,21,1,-0.9949503030730374,3,-1.2386827826639677,-0.20374543196723224,-1.093945654518671,210,0,0,3
0.47626344301758655,1854,1,6,1,1.6498882734412736,2,-0.42099336816828287,-0.20374543196723224,-0.1125008984757067,288,3,1,3
-0.45488851128970104,2359,1,3,1,-1.0512234642754696,3,-0.6361747930355683,-0.20374543196723224,-0.9286823340713035,250,1,0,1
0.7340685320729724,1869,1,28,2,-1.4451355926924947,3,-0.20581194330099736,-0.20374543196723224,-1.1163647772672127,311,3,0,3
1.1352362216714957,2233,1,10,2,-1.0512234642754696,3,0.2675871914070307,-0.20374543196723224,-1.2495200755248321,61,3,0,1
-0.9448454152327632,578,1,34,2,-0.20712604623898737,1,0.7983680394130015,-0.20374543196723224,-0.9736134444192609,8,2,0,0
0.44211639040560863,284,1,18,2,1.3685224674291128,2,0.0237149098907738,-0.20374543196723224,-0.3100295954434698,44,3,1,0
0.4394341445811029,355,1,29,2,0.35560556578533414,1,2.0751111602922285,-0.20374543196723224,0.019204676276599508,360,3,1,0
-0.7267581970402519,1033,1,41,1,1.2559761450242486,0,0.36800518967843054,-0.20374543196723224,2.526826505694514,22,1,1,2
-0.43766024003229836,1666,1,36,1,-0.9386771418706054,3,0.32496890470497347,-0.20374543196723224,-1.080978109925768,155,1,0,3
-0.660733684437032,603,1,29,0,0.9746103390120878,2,-0.42099336816828287,-0.20374543196723224,-0.16293167165876846,258,1,1,0
0.06938738410024303,1415,1,23,1,-1.1074966254779017,3,-0.5214113664396828,-0.20374543196723224,-0.9764664590044512,172,0,0,3
-0.8123493490555721,2366,1,8,1,0.693244532999927,2,-0.9661196444987394,-0.20374543196723224,-0.4061472956774373,214,2,1,1
-0.014484379566034877,446,1,9,1,1.3122493062266807,2,-0.837010789578368,-0.20374543196723224,-0.1215062094313112,86,0,1,0
0.30862307898597313,1054,1,16,1,0.1867860821780377,1,-1.3104099242863962,-0.20374543196723224,0.13444995621145694,46,0,1,2
-0.6351491858032842,1833,1,18,1,-1.2200429478827661,3,-0.980465072823225,-0.20374543196723224,-1.0780322304897036,313,1,0,3
0.9344804380373298,1864,1,16,0,0.07423975977317337,1,0.46842318794983046,-0.20374543196723224,0.10073485618574768,360,3,1,3
-0.1127302298303055,885,1,9,1,1.9312540794534343,2,1.544330312286258,-0.20374543196723224,-0.2410310112439538,279,0,1,2
0.18180099436062133,2091,1,19,2,0.1867860821780377,1,1.5299848839617722,-0.20374543196723224,0.39782757118658674,106,0,1,1
1.0475474158703442,984,1,30,1,0.6369713717974949,1,-0.22015737162548307,-0.20374543196723224,0.8638724048778512,98,3,1,2
-1.0006911488096535,2057,1,5,2,0.299332404582902,0,0.0667511948642309,-0.20374543196723224,2.2903358446266506,308,2,1,1
-0.32820397773227256,602,1,26,1,-0.15085288503655522,1,0.9561677509823442,-0.20374543196723224,-0.6511712047089616,317,1,0,0
0.005666851884739621,756,1,16,1,0.6369713717974949,2,1.5156394556372865,-0.20374543196723224,-0.5403318460322457,229,0,1,2
0.7712760959462451,721,1,0,1,-1.1074966254779017,3,0.12413290816217369,-0.20374543196723224,-0.8146262401434735,346,3,0,2
-0.6172331592062645,259,1,2,2,0.8620640166072234,1,-1.4825550641802245,-0.20374543196723224,-0.37239608154305465,48,1,1,0
-0.3701914412158829,2123,1,16,3,-0.7135844970608767,1,-0.23450279994996878,-0.20374543196723224,-1.0659830160887789,139,1,0,1
-0.5612842623284316,1300,1,1,0,-0.038306562631690924,1,1.443912314014858,-0.20374543196723224,-0.3258320975672261,235,1,0,3
-0.5280656794249367,92,1,9,2,-0.5447650134535803,1,0.2245509064335736,-0.20374543196723224,0.32642481918110594,183,1,0,0
-0.9353543915460504,1222,1,4,0,0.9746103390120878,2,-0.9230833595252823,-0.20374543196723224,0.19517325036640712,351,2,1,2
-0.21613424514170282,1976,1,17,2,-1.0512234642754696,3,2.304638013484,-0.20374543196723224,0.36842036840976305,142,0,0,1
2.0717612645695405,1849,1,16,1,-1.3888624314900626,3,-1.3677916375843389,-0.20374543196723224,-1.161700881548149,28,3,0,3
-0.22232404319825463,2461,1,43,0,-0.43221869104871596,1,-0.980465072823225,-0.20374543196723224,0.4076944615919684,174,0,0,1
-0.29371304745048626,1075,1,18,2,-1.2763161090851982,3,-0.09104851670511178,-0.20374543196723224,-1.1544213090712898,119,1,0,2
-0.7057816591819372,499,1,25,1,-0.038306562631690924,0,-0.7222473629824825,-0.20374543196723224,2.467792835909636,312,1,0,0
-0.6068824413450304,2391,1,24,1,-1.4451355926924947,3,-0.6074839363865969,-0.20374543196723224,-0.9665711932279689,27,1,0,1
-0.42132605071639756,1298,1,39,2,0.299332404582902,0,-0.7509382196314539,-0.20374543196723224,1.397858195300342,246,1,1,3
-0.3887952231525193,1125,1,10,0,-0.3759455298462838,1,-0.24884822827445446,-0.20374543196723224,-1.175483573165392,208,1,0,2
0.16718619339376273,2485,1,31,3,0.7495176942023591,1,-0.5644476514131398,-0.20374543196723224,0.3463236930600901,113,0,1,1
2.0717612645695405,145,1,11,0,1.03088350021452,2,-0.46402965314173994,-0.20374543196723224,-0.10152220943902575,283,3,1,0
-0.12676043875848972,2076,1,10,2,0.24305924338046983,0,0.7266408977905731,-0.20374543196723224,0.5333173886120156,195,0,1,1
-0.48851974739696624,1204,1,36,2,-0.6010381746560124,0,0.540150329572259,-0.20374543196723224,-0.9249548421403815,199,1,0,2
2.0717612645695405,1825,1,2,2,0.5244250493926306,1,-1.2817190676374248,-0.20374543196723224,0.9144295774412694,30,3,1,3
-0.936076534652648,1977,1,23,1,1.087156661416952,0,-0.7222473629824825,-0.20374543196723224,1.2280161217890393,341,2,1,1
0.9329329885231921,1585,1,42,0,0.1867860821780377,0,-0.062357660056140386,-0.20374543196723224,1.405202257256975,69,3,1,3
-0.9874862462890094,1149,1,36,2,0.7495176942023591,0,0.8557497527109443,-0.20374543196723224,2.0054961307828214,167,2,1,2
0.3307688009216365,2166,1,18,2,-1.1637697866803338,3,-0.2775390849234259,-0.20374543196723224,-1.113798095972218,135,0,0,1
1.4448292878000322,1711,1,25,2,0.8620640166072234,2,-1.224337354339482,-0.20374543196723224,-0.2696643402634928,109,3,1,3
-0.25076272649141246,1834,1,18,0,0.46815188819019843,1,-0.9230833595252823,-0.20374543196723224,-0.5622169958882609,98,0,1,3
-0.22734465717745786,592,1,15,1,-1.3325892702876303,3,0.2245509064335736,-0.20374543196723224,-1.1585795907271004,260,0,0,0
0.4998190633994646,2408,1,20,2,-1.4451355926924947,3,2.0177294469942857,-0.20374543196723224,-0.9631119775329057,118,3,0,1
1.1946238952474129,430,1,35,0,-0.8824039806681732,1,-0.6792110780090255,-0.20374543196723224,-1.0230304429802797,101,3,0,0
0.7287040404239608,1160,1,23,1,0.35560556578533414,1,0.109787479837688,-0.20374543196723224,0.6704349205069337,189,3,1,2
1.9321039459185885,719,1,37,1,-0.9949503030730374,3,0.9418223226578585,-0.20374543196723224,-0.8348656184756629,263,3,0,2
-0.9333255132941805,1293,1,21,0,0.693244532999927,1,-0.5931385080621112,-0.20374543196723224,-1.2661506225688832,281,2,1,3
-0.5129006741863845,1622,1,5,1,1.4810687898339772,2,0.1958600497846022,-0.20374543196723224,-0.7722231174026465,59,1,1,3
-0.6250047945439353,1680,1,35,1,-0.43221869104871596,0,0.7983680394130015,-0.20374543196723224,0.6537321452455359,135,1,0,3
0.29779093238700743,162,1,13,1,-0.8261308194657411,1,-1.3677916375843389,-0.20374543196723224,0.9783128561051325,283,0,0,0
-0.6816758345283657,1469,1,12,2,-1.3888624314900626,3,0.6836046128171159,-0.20374543196723224,1.1025195941493484,219,1,0,3
-0.7342891180090567,1942,1,13,1,0.5806982105950628,0,0.6405683278436588,-0.20374543196723224,-1.0132822132176815,268,1,1,1
-0.34598245326136884,377,1,41,1,-0.9949503030730374,1,0.38235061800291625,-0.20374543196723224,1.1116590432228823,129,1,0,0
-0.5736982462085163,9,1,19,0,-0.7135844970608767,1,1.6590937388821434,-0.20374543196723224,0.7340241271430286,12,1,0,0
0.034827678284495005,2265,1,7,2,0.07423975977317337,1,-0.980465072823225,-0.20374543196723224,1.1114578360459881,264,0,1,1
-0.6251423456118586,2052,1,39,2,0.8057908554047913,2,-0.5644476514131398,-0.20374543196723224,0.2670583836805955,181,1,1,1
1.5812111716460588,457,1,34,1,-0.9949503030730374,3,-1.4682096358557388,-0.20374543196723224,-1.2095004839564425,316,3,0,0
0.7117852590693856,2245,1,20,2,-1.2763161090851982,3,-1.2099919260149963,-0.20374543196723224,-1.202491767294633,179,3,0,1
-0.5286846592305918,1384,1,35,0,1.03088350021452,2,0.39669604632740196,-0.20374543196723224,0.7408677507366174,258,1,1,3
2.0717612645695405,2195,1,8,0,0.46815188819019843,2,-0.6648656496845398,-0.20374543196723224,-0.8459732864718912,72,3,1,1
-0.17617565990996234,555,1,27,0,-1.1074966254779017,3,0.87009518103543,-0.20374543196723224,-1.0639064548400645,243,0,0,0
-0.14581126166587724,732,1,9,2,0.35560556578533414,1,0.7840226110885158,-0.20374543196723224,0.9647262125064017,33,0,1,2
-0.2854599833750838,429,1,9,0,1.8749809182510022,2,2.3333288701329713,-0.20374543196723224,-0.4077492143550169,193,0,1,0
0.10690443787634368,267,1,14,2,-0.26339920744141954,1,-0.22015737162548307,-0.20374543196723224,-1.1941494081911024,7,0,0,0
-1.0119359486123893,1320,1,36,2,0.13051292097560552,0,-0.17712108665202597,-0.20374543196723224,1.8149580934225313,210,2,1,3
0.011375221203559577,1875,1,2,2,1.3122493062266807,0,-1.037846786121168,-0.20374543196723224,2.176480957875715,354,0,1,3
-0.8245913941007526,2478,1,28,0,-0.09457972383412307,1,0.038060338215259504,-0.20374543196723224,0.149349605618381,79,2,0,1
0.38128443061649603,1236,1,4,2,-1.0512234642754696,1,-0.8226653612538825,-0.20374543196723224,0.8350714032109002,360,0,0,2
-0.622219385418487,928,1,14,1,-0.3196723686438517,1,0.6836046128171159,-0.20374543196723224,0.35382510934737105,219,1,0,2
-0.8363176226412202,1508,1,15,0,1.3685224674291128,2,0.0237149098907738,-0.20374543196723224,-0.8920368320846755,140,2,1,3
-0.8027207743009358,2155,1,11,2,0.07423975977317337,0,0.6549137561681445,-0.20374543196723224,1.5646537857871334,230,2,1,1
0.07255105866248072,2485,1,11,2,-0.9949503030730374,3,-0.40664793984379716,-0.20374543196723224,-1.2804776053954166,308,0,0,1
0.11993740156208334,1568,1,32,2,-0.20712604623898737,1,-0.837010789578368,-0.20374543196723224,-0.2416630081457366,276,0,0,3
-1.003201455799255,2231,1,42,0,0.6369713717974949,2,-1.123919356068082,-0.20374543196723224,0.11581249655684717,264,2,1,1
-0.282777737550578,1414,1,11,2,1.424795628631545,0,1.831238878775972,-0.20374543196723224,1.5586149909011207,332,0,1,3
1.0386409842223054,1633,1,30,1,0.693244532999927,0,0.5544957578967447,-0.20374543196723224,-0.9528658889864545,230,3,1,3
1.8724411702068244,1452,1,40,2,-1.0512234642754696,3,-0.5644476514131398,-0.20374543196723224,-1.0333178047937859,215,3,0,3
-0.8893435593256814,1661,1,23,2,-1.0512234642754696,3,-0.1627756583275403,-0.20374543196723224,-1.2396738217529781,79,2,0,3
2.0717612645695405,1265,1,35,1,0.7495176942023591,0,0.3536597613539449,-0.20374543196723224,0.11148138309524305,181,3,1,3
-0.5916486605725167,1208,1,28,1,-0.6573113358584446,1,-0.20581194330099736,-0.20374543196723224,0.30965239528155275,62,1,0,2
0.019525121978019568,1795,1,35,1,1.8749809182510022,2,-1.1382647843925677,-0.20374543196723224,0.006244870421269295,331,0,1,3
-0.30512978608812646,2179,1,21,2,0.13051292097560552,1,2.2042200152126,-0.20374543196723224,1.0926011121601475,142,1,1,1
-1.0006911488096535,2159,1,20,1,-1.2200429478827661,3,1.9316568770473717,-0.20374543196723224,-1.0296212678131553,269,2,0,1
0.29077582792291523,1530,1,0,0,0.6369713717974949,0,-0.6361747930355683,-0.20374543196723224,1.7350117751366259,189,0,1,3
-0.9649622589165566,1932,1,25,0,0.299332404582902,0,0.0667511948642309,-0.20374543196723224,2.3968853631088174,335,2,1,1
0.6509876870472537,1130,1,28,2,-1.5014087538949268,3,-0.7365927913069682,-0.20374543196723224,-0.8669220490815918,40,3,0,2
0.13623720311100332,101,1,35,1,-1.3325892702876303,3,-1.4538642075312531,-0.20374543196723224,-1.0599339028860024,214,0,0,0
2.0717612645695405,2193,1,39,2,1.3685224674291128,0,-0.019321375082683293,-0.20374543196723224,0.438695844308799,122,3,1,1
-0.21389904028794796,1617,1,6,2,-1.2200429478827661,3,0.009369481566288104,-0.20374543196723224,-1.2499147511410473,144,0,0,3
-0.999900230169094,1997,1,6,2,-0.8261308194657411,0,1.8168934504514862,-0.20374543196723224,0.08599256110947168,200,2,0,1
2.0717612645695405,1989,1,11,0,1.9875272406558664,2,-1.410827922557796,-0.20374543196723224,-0.7923309371960975,251,3,1,1
-0.23944915115471488,1210,1,5,0,-1.5014087538949268,3,2.5054740100268,-0.20374543196723224,-1.2298043517684056,310,0,0,2
-0.21675322494735794,2002,1,28,2,1.1997029838218163,2,-1.4682096358557388,-0.20374543196723224,-1.0428751456962537,293,0,1,1
-0.29371304745048626,1790,1,17,1,1.3685224674291128,2,0.6692591844926302,-0.20374543196723224,0.24984743131858067,58,1,1,3
-0.8628649787504317,316,1,20,0,-1.3888624314900626,3,-0.39230251151931145,-0.20374543196723224,-0.8900196011573531,61,2,0,0
2.0717612645695405,1606,1,34,1,1.8187077570485701,2,2.5341648666757712,-0.20374543196723224,-0.7912036610896525,320,3,1,3
-0.29371304745048626,694,1,27,2,-0.20712604623898737,0,0.32496890470497347,-0.20374543196723224,-1.2091702978200007,218,1,0,2
0.40827882769645846,1372,1,22,0,1.1997029838218163,0,0.31062347638048776,-0.20374543196723224,1.2908882054100501,240,3,1,3
-0.10664359507469623,240,1,30,2,0.5244250493926306,2,-0.39230251151931145,-0.20374543196723224,-0.17108572148135956,354,0,1,0
-0.7818817875105445,1344,1,41,2,1.9875272406558664,2,-0.09104851670511178,-0.20374543196723224,0.3465326389745571,161,2,1,3
0.12433903573563145,2170,1,0,1,-0.5447650134535803,1,2.491128581702314,-0.20374543196723224,-0.5987722126032056,111,0,0,1
-0.0992846129407957,1874,1,35,2,-1.3888624314900626,3,0.5831866145457161,-0.20374543196723224,-1.1642262895760886,131,0,0,3
0.6852035151931932,2065,1,37,1,0.9183371778096556,0,2.0894565886167142,-0.20374543196723224,2.0108487576040415,198,3,1,1
0.2733412300636275,308,1,40,0,-0.43221869104871596,1,1.8025480221270005,-0.20374543196723224,1.0197073633822982,215,0,0,0
-0.7350456488826353,1641,1,39,2,-0.4884918522511481,1,0.7409863261150588,-0.20374543196723224,1.0060768669373212,277,2,0,3
-0.6998325754942513,1364,1,27,2,-1.3888624314900626,3,-0.6792110780090255,-0.20374543196723224,-1.0207913682425356,340,1,0,3
1.742077145582446,703,1,22,1,1.3122493062266807,0,0.1384783364866594,-0.20374543196723224,1.8209169213536247,137,3,1,2
-0.897562235634103,1749,1,5,1,-1.2200429478827661,3,0.038060338215259504,-0.20374543196723224,-1.160176350246298,316,2,0,3
-0.9224245911612531,989,1,42,2,0.9746103390120878,0,-0.29188451324791154,-0.20374543196723224,0.9186213936265623,7,2,1,2
-0.5407203776738871,1876,1,21,2,0.46815188819019843,0,0.8270588960619729,-0.20374543196723224,1.287070428207445,68,1,1,3
0.0371316586722116,52,1,11,1,-0.6573113358584446,0,2.3763651551064284,-0.20374543196723224,0.05116308287327209,10,0,0,0
-0.8119710836187828,964,1,40,1,0.6369713717974949,2,-0.9517742161742537,-0.20374543196723224,-1.047856313113977,179,2,1,2
-0.7631060667390037,1497,1,26,1,1.424795628631545,0,0.08109662318871659,-0.20374543196723224,0.4674400952335485,76,2,1,3
-0.29371304745048626,2218,1,18,1,0.35560556578533414,2,0.253241763082545,-0.20374543196723224,-0.9374038913159035,178,1,1,1
-0.22304618630485237,204,1,22,0,-0.6010381746560124,1,0.6549137561681445,-0.20374543196723224,-1.288923147666585,351,0,0,0
-0.5865248832923711,297,1,3,1,1.7061614346437057,2,2.1324928735901714,-0.20374543196723224,0.1445232129521146,139,1,1,0
0.7204509763485581,798,1,6,2,0.46815188819019843,2,0.6118774711946875,-0.20374543196723224,-0.9800985065053079,166,3,1,2
0.02605879770438,2295,1,15,1,-0.7698576582633089,1,-1.1956464976905106,-0.20374543196723224,-0.27144940906362985,142,0,0,1
-0.05131367800251849,890,1,11,0,-1.2763161090851982,3,-0.14843023000305458,-0.20374543196723224,-0.9088943820975303,75,0,0,2
1.654422727548275,544,1,15,1,-0.7698576582633089,1,-1.4682096358557388,-0.20374543196723224,0.4426941920547706,172,3,0,0
-0.6106994834799042,1571,1,20,1,0.6369713717974949,2,-0.33492079822136867,-0.20374543196723224,0.10501437806353285,71,1,1,3
-0.4112160472240295,876,1,6,2,1.7624345958461378,2,-1.0952284994191106,-0.20374543196723224,0.06033606647628844,7,1,1,2
-0.12342482536134797,970,1,10,1,-1.2763161090851982,3,-1.1956464976905106,-0.20374543196723224,-1.085061583785041,29,0,0,2
-0.4377634033332409,560,1,6,2,-1.1637697866803338,3,-1.4395187792067674,-0.20374543196723224,-0.8520972074712053,74,1,0,0
-0.7687112727568813,905,1,32,1,-1.0512234642754696,3,-1.511245920829196,-0.20374543196723224,-1.114806711435879,288,2,0,2
2.0717612645695405,270,1,12,0,-0.8824039806681732,1,-0.19146651497651168,-0.20374543196723224,-0.6912552857571252,281,3,0,0
1.7049383572431347,916,1,3,0,-1.4451355926924947,3,0.6405683278436588,-0.20374543196723224,-1.1192874404905584,255,3,0,2
-0.20533648630971782,2381,1,31,2,1.4810687898339772,2,-1.0521922144456535,-0.20374543196723224,-1.012905594655803,87,0,1,1
-0.903029890584057,2189,1,30,2,0.5244250493926306,1,-0.937428787849768,-0.20374543196723224,-1.1305911565052988,6,2,1,1
1.52502156039936,1310,1,30,2,-0.20712604623898737,0,0.0524057665397452,-0.20374543196723224,2.4131702465412816,124,3,0,3
0.5390898932915882,723,1,0,0,0.7495176942023591,0,-0.5357567947641685,-0.20374543196723224,1.7894279981697043,342,3,1,2
0.012716344115812633,2116,1,17,1,1.5936151122388413,2,-0.2775390849234259,-0.20374543196723224,0.7161528025081308,97,0,1,1
-0.6390693912391003,656,1,41,1,-1.4451355926924947,3,1.1713491758496297,-0.20374543196723224,-0.8143863392787153,269,1,0,2
-0.32696601812096227,22,1,19,0,0.8057908554047913,0,2.577201151649228,-0.20374543196723224,0.5724392866219552,233,1,1,0
0.3522611552846639,181,1,32,0,0.8057908554047913,1,-0.14843023000305458,-0.20374543196723224,-0.4898649587405107,118,0,1,0
2.0717612645695405,1657,1,17,2,1.8749809182510022,2,-0.8943925028763109,-0.20374543196723224,0.15910815369774278,21,3,1,3
1.1471343890468677,434,1,23,0,0.9746103390120878,2,-0.9661196444987394,-0.20374543196723224,-0.9662461662499093,351,3,1,0
-0.9829126732805572,1993,1,30,0,0.8620640166072234,1,1.8025480221270005,-0.20374543196723224,-0.9976293266870004,329,2,1,1
-0.2781010012411832,28,1,20,0,-0.3759455298462838,0,1.6590937388821434,-0.20374543196723224,0.7129644426281172,240,0,0,0
2.0717612645695405,1259,1,42,1,1.9312540794534343,2,0.6549137561681445,-0.20374543196723224,0.145725296855097,27,3,1,3
-0.2420970092122398,1735,1,21,1,0.24305924338046983,0,0.31062347638048776,-0.20374543196723224,1.2203057595872915,213,0,1,3
0.5093444748531583,1683,1,19,1,-0.09457972383412307,0,-0.2631936565989402,-0.20374543196723224,1.3462382361102523,326,3,0,3
-0.055715312176066595,174,1,41,2,-1.1074966254779017,3,-1.3677916375843389,-0.20374543196723224,-1.2423669024283295,241,0,0,0
0.6594470777245415,1211,1,17,1,0.4118787269877663,1,0.1815146214601165,-0.20374543196723224,0.6132250132100568,63,3,1,2
-1.0091849272539217,577,1,20,1,0.299332404582902,0,0.16716919313563078,-0.20374543196723224,1.6189358707022827,228,2,1,0
-0.33487520452655634,1526,1,7,1,1.3685224674291128,2,0.6549137561681445,-0.20374543196723224,0.5559996284380342,163,1,1,3
-0.9505193967846023,1338,1,40,1,0.9746103390120878,2,-0.6361747930355683,-0.20374543196723224,-0.6054068902823275,291,2,1,3
-0.6297503063872917,2005,1,11,2,0.017966598570741225,2,-1.2530282109884534,-0.20374543196723224,0.4038663660725994,92,1,1,1
0.675162287234787,1380,1,7,1,0.46815188819019843,2,1.673439167206629,-0.20374543196723224,0.5993881504298039,98,3,1,3
0.0365814544005182,1073,1,20,0,-1.4451355926924947,3,-1.511245920829196,-0.20374543196723224,-1.0453489621403742,205,0,0,2
-0.9820873668730169,2267,1,1,2,-0.09457972383412307,0,0.5975320428702018,-0.20374543196723224,0.21861646605375576,237,2,0,1
0.05862401303523895,2147,1,40,1,0.8057908554047913,1,0.45407775962534475,-0.20374543196723224,0.5551741630969305,139,0,1,1
-0.8451552787552971,177,1,39,1,1.087156661416952,2,-0.17712108665202597,-0.20374543196723224,-0.04288321527036293,120,2,1,0
-0.5357341514616648,954,1,22,1,0.8620640166072234,1,-0.2775390849234259,-0.20374543196723224,0.7785373456620521,349,1,1,2
-0.0300276502413762,1558,1,10,0,1.3122493062266807,2,-0.8083199329293967,-0.20374543196723224,-0.8670948808873854,217,0,1,3
1.7323797952938478,805,1,28,0,-0.7698576582633089,1,-0.1627756583275403,-0.20374543196723224,1.173919766575638,26,3,0,2
0.6491307476302883,238,1,15,0,0.07423975977317337,1,0.3393143330294592,-0.20374543196723224,0.3255709784689018,322,3,1,0
